date,market,variety,origin,method,unit_kg,qty_kg,qty_total_kg,high_yen,mid_yen,low_yen,high_yen_per_kg,mid_yen_per_kg,low_yen_per_kg
2026-08-21,北足立,巨峰,山梨,相対,5.0,7700.0,7700.0,7020.0,,,1404,,
2026-08-21,多摩NT,シャインマスカット,山梨,相対,5.0,848.0,848.0,17280.0,14040.0,12960.0,3456,2808,2592
2026-08-21,多摩NT,シャインマスカット,長野,相対,5.0,848.0,848.0,16200.0,,,3240,,
2026-08-21,多摩NT,デラウェア,山形,相対,2.0,848.0,848.0,1944.0,1620.0,1296.0,972,810,648
2026-08-21,多摩NT,デラウェア,山梨,相対,2.0,848.0,848.0,1944.0,,,972,,
2026-08-21,多摩NT,ピオーネ,山梨,相対,0.4,848.0,848.0,648.0,,,1620,,
2026-08-21,多摩NT,巨峰,山梨,相対,5.0,848.0,848.0,7560.0,,,1512,,
2026-08-21,多摩NT,巨峰,長野,相対,0.35,848.0,848.0,756.0,,,2160,,
2026-08-21,大田,シャインマスカット,各地,相対,5.0,91879.0,93928.0,19440.0,10800.0,5400.0,3888,2160,1080
2026-08-21,大田,シャインマスカット,各地,第三者販売,5.0,30.0,93928.0,12960.0,,,2592,,
2026-08-21,大田,シャインマスカット,山梨,せり・入札,5.0,1071.0,93928.0,16200.0,6480.0,5400.0,3240,1296,1080
2026-08-21,大田,シャインマスカット,山梨,商物分離,5.0,948.0,93928.0,9720.0,,,1944,,
2026-08-21,大田,シャインマスカット,山梨,相対,5.0,91879.0,93928.0,16200.0,9720.0,5940.0,3240,1944,1188
2026-08-21,大田,シャインマスカット,長野,相対,5.0,91879.0,93928.0,15120.0,11880.0,10800.0,3024,2376,2160
2026-08-21,大田,デラウェア,山形,相対,2.0,91879.0,93928.0,1944.0,1512.0,864.0,972,756,432
2026-08-21,大田,デラウェア,山梨,相対,2.0,91879.0,93928.0,1620.0,,,810,,
2026-08-21,大田,ピオーネ,各地,せり・入札,5.0,1071.0,93928.0,7020.0,5400.0,4860.0,1404,1080,972
2026-08-21,大田,ピオーネ,各地,相対,5.0,91879.0,93928.0,14040.0,13068.0,11880.0,2808,2614,2376
2026-08-21,大田,ピオーネ,山梨,商物分離,0.4,948.0,93928.0,594.0,,,1485,,
2026-08-21,大田,ピオーネ,山梨,相対,0.4,91879.0,93928.0,648.0,540.0,432.0,1620,1350,1080
2026-08-21,大田,ピオーネ,岡山,相対,5.0,91879.0,93928.0,10800.0,6588.0,4860.0,2160,1318,972
2026-08-21,大田,巨峰,各地,せり・入札,0.35,1071.0,93928.0,486.0,378.0,,1389,1080,
2026-08-21,大田,巨峰,各地,相対,0.35,91879.0,93928.0,540.0,,378.0,1543,,1080
2026-08-21,大田,巨峰,山梨,せり・入札,5.0,1071.0,93928.0,5400.0,,4860.0,1080,,972
2026-08-21,大田,巨峰,山梨,相対,5.0,91879.0,93928.0,7020.0,,4320.0,1404,,864
2026-08-21,大田,巨峰,長野,相対,0.35,91879.0,93928.0,702.0,,540.0,2006,,1543
2026-08-21,板橋,シャインマスカット,山梨,相対,5.0,2210.0,2700.0,8640.0,7560.0,7020.0,1728,1512,1404
2026-08-21,板橋,シャインマスカット,山梨,第三者販売,5.0,490.0,2700.0,8100.0,,7560.0,1620,,1512
2026-08-21,板橋,ピオーネ,山梨,相対,5.0,2210.0,2700.0,5940.0,5400.0,4860.0,1188,1080,972
2026-08-21,板橋,巨峰,山梨,相対,5.0,2210.0,2700.0,7020.0,,6480.0,1404,,1296
2026-08-21,板橋,巨峰,山梨,第三者販売,5.0,490.0,2700.0,6480.0,,,1296,,
2026-08-21,淀橋,シャインマスカット,山梨,相対,5.0,14127.0,14127.0,10800.0,,7560.0,2160,,1512
2026-08-21,淀橋,シャインマスカット,長野,相対,5.0,14127.0,14127.0,14040.0,,12960.0,2808,,2592
2026-08-21,淀橋,デラウェア,山形,相対,2.0,14127.0,14127.0,2160.0,1944.0,1728.0,1080,972,864
2026-08-21,淀橋,ピオーネ,山梨,相対,5.0,14127.0,14127.0,8100.0,,,1620,,
2026-08-21,淀橋,巨峰,山梨,相対,5.0,14127.0,14127.0,7020.0,,5940.0,1404,,1188
2026-08-21,淀橋,巨峰,長野,相対,0.35,14127.0,14127.0,756.0,,,2160,,
2026-08-21,葛西,デラウェア,各地,相対,2.0,2800.0,2800.0,,378.0,,,189,
2026-08-21,葛西,巨峰,各地,相対,0.35,2800.0,2800.0,,540.0,,,1543,
2026-08-21,豊島,シャインマスカット,山梨,相対,5.0,2300.0,2300.0,11880.0,,9720.0,2376,,1944
2026-08-21,豊島,シャインマスカット,長野,相対,5.0,2300.0,2300.0,12960.0,,,2592,,
2026-08-21,豊島,デラウェア,山形,相対,0.33,2300.0,2300.0,302.0,270.0,216.0,915,818,655
2026-08-21,豊島,ピオーネ,山梨,相対,5.0,2300.0,2300.0,7020.0,6804.0,6480.0,1404,1361,1296
2026-08-21,豊島,巨峰,各地,相対,0.35,2300.0,2300.0,594.0,,,1697,,
2026-08-21,豊島,巨峰,山梨,相対,5.0,2300.0,2300.0,7020.0,6804.0,6480.0,1404,1361,1296
2026-08-21,豊洲,シャインマスカット,各地,相対,5.0,21440.0,28723.0,19440.0,10800.0,8640.0,3888,2160,1728
2026-08-21,豊洲,シャインマスカット,各地,第三者販売,5.0,6801.0,28723.0,19440.0,14040.0,10800.0,3888,2808,2160
2026-08-21,豊洲,シャインマスカット,山梨,せり・入札,5.0,282.0,28723.0,9720.0,,7560.0,1944,,1512
2026-08-21,豊洲,シャインマスカット,山梨,商物分離,5.0,200.0,28723.0,,9180.0,,,1836,
2026-08-21,豊洲,シャインマスカット,山梨,相対,5.0,21440.0,28723.0,9720.0,8640.0,7560.0,1944,1728,1512
2026-08-21,豊洲,シャインマスカット,山梨,第三者販売,5.0,6801.0,28723.0,11880.0,9720.0,8640.0,2376,1944,1728
2026-08-21,豊洲,シャインマスカット,長野,相対,5.0,21440.0,28723.0,12960.0,11880.0,10800.0,2592,2376,2160
2026-08-21,豊洲,シャインマスカット,長野,第三者販売,5.0,6801.0,28723.0,14040.0,,11880.0,2808,,2376
2026-08-21,豊洲,デラウェア,山形,相対,2.0,21440.0,28723.0,1728.0,,1512.0,864,,756
2026-08-21,豊洲,デラウェア,山形,第三者販売,2.0,6801.0,28723.0,1944.0,972.0,756.0,972,486,378
2026-08-21,豊洲,ピオーネ,各地,相対,5.0,21440.0,28723.0,,6480.0,,,1296,
2026-08-21,豊洲,ピオーネ,山梨,相対,0.4,21440.0,28723.0,648.0,594.0,540.0,1620,1485,1350
2026-08-21,豊洲,ピオーネ,山梨,第三者販売,0.4,6801.0,28723.0,,594.0,,,1485,
2026-08-21,豊洲,巨峰,山梨,せり・入札,5.0,282.0,28723.0,5400.0,,4320.0,1080,,864
2026-08-21,豊洲,巨峰,山梨,相対,5.0,21440.0,28723.0,7020.0,6480.0,5940.0,1404,1296,1188
2026-08-21,豊洲,巨峰,山梨,第三者販売,5.0,6801.0,28723.0,7020.0,6480.0,5400.0,1404,1296,1080
2026-08-21,豊洲,巨峰,長野,相対,0.35,21440.0,28723.0,713.0,,518.0,2037,,1480
2026-08-22,世田谷,シャインマスカット,山梨,相対,5.0,1000.0,1000.0,9720.0,,,1944,,
2026-08-22,北足立,シャインマスカット,各地,相対,5.0,10300.0,11000.0,8640.0,,,1728,,
2026-08-22,北足立,シャインマスカット,山梨,相対,5.0,10300.0,11000.0,11880.0,,,2376,,
2026-08-22,北足立,デラウェア,山形,商物分離,0.35,700.0,11000.0,378.0,346.0,335.0,1080,989,957
2026-08-22,北足立,デラウェア,山形,相対,2.0,10300.0,11000.0,1944.0,1728.0,1080.0,972,864,540
2026-08-22,北足立,ピオーネ,山梨,相対,5.0,10300.0,11000.0,,7020.0,,,1404,
2026-08-22,北足立,巨峰,山梨,相対,5.0,10300.0,11000.0,7020.0,,,1404,,
2026-08-22,多摩NT,シャインマスカット,山梨,相対,5.0,1711.0,1715.0,17280.0,14040.0,12960.0,3456,2808,2592
2026-08-22,多摩NT,シャインマスカット,長野,相対,5.0,1711.0,1715.0,16200.0,,,3240,,
2026-08-22,多摩NT,デラウェア,山形,相対,2.0,1711.0,1715.0,1944.0,1620.0,1296.0,972,810,648
2026-08-22,多摩NT,デラウェア,山形,第三者販売,2.0,4.0,1715.0,1944.0,1620.0,1296.0,972,810,648
2026-08-22,多摩NT,デラウェア,山梨,相対,2.0,1711.0,1715.0,1944.0,,,972,,
2026-08-22,多摩NT,デラウェア,山梨,第三者販売,2.0,4.0,1715.0,1944.0,,,972,,
2026-08-22,多摩NT,ピオーネ,山梨,相対,0.4,1711.0,1715.0,648.0,,,1620,,
2026-08-22,多摩NT,巨峰,山梨,相対,5.0,1711.0,1715.0,7560.0,,,1512,,
2026-08-22,多摩NT,巨峰,長野,相対,0.35,1711.0,1715.0,756.0,,,2160,,
2026-08-22,大田,シャインマスカット,各地,相対,5.0,103221.0,105251.0,19440.0,10800.0,5400.0,3888,2160,1080
2026-08-22,大田,シャインマスカット,山梨,せり・入札,5.0,1796.0,105251.0,16200.0,8100.0,7560.0,3240,1620,1512
2026-08-22,大田,シャインマスカット,山梨,相対,5.0,103221.0,105251.0,14040.0,9720.0,4320.0,2808,1944,864
2026-08-22,大田,シャインマスカット,長野,相対,5.0,103221.0,105251.0,15120.0,11880.0,8640.0,3024,2376,1728
2026-08-22,大田,デラウェア,山形,相対,2.0,103221.0,105251.0,1944.0,1512.0,864.0,972,756,432
2026-08-22,大田,デラウェア,山梨,相対,2.0,103221.0,105251.0,1836.0,1836.0,1080.0,918,918,540
2026-08-22,大田,ピオーネ,各地,せり・入札,5.0,1796.0,105251.0,5400.0,4860.0,,1080,972,
2026-08-22,大田,ピオーネ,各地,相対,5.0,103221.0,105251.0,8640.0,8640.0,4536.0,1728,1728,907
2026-08-22,大田,ピオーネ,山梨,相対,0.4,103221.0,105251.0,648.0,540.0,486.0,1620,1350,1215
2026-08-22,大田,ピオーネ,岡山,相対,5.0,103221.0,105251.0,10800.0,6480.0,4860.0,2160,1296,972
2026-08-22,大田,巨峰,各地,相対,0.35,103221.0,105251.0,540.0,,378.0,1543,,1080
2026-08-22,大田,巨峰,山梨,せり・入札,5.0,1796.0,105251.0,5400.0,4320.0,,1080,864,
2026-08-22,大田,巨峰,山梨,相対,5.0,103221.0,105251.0,8100.0,6480.0,4320.0,1620,1296,864
2026-08-22,大田,巨峰,長野,相対,0.35,103221.0,105251.0,756.0,,540.0,2160,,1543
2026-08-22,板橋,シャインマスカット,山梨,相対,5.0,3550.0,3600.0,8100.0,7560.0,7020.0,1620,1512,1404
2026-08-22,板橋,シャインマスカット,山梨,第三者販売,5.0,50.0,3600.0,7560.0,,7020.0,1512,,1404
2026-08-22,板橋,ピオーネ,山梨,相対,5.0,3550.0,3600.0,5400.0,,4860.0,1080,,972
2026-08-22,板橋,巨峰,山梨,相対,5.0,3550.0,3600.0,6696.0,,6480.0,1339,,1296
2026-08-22,淀橋,シャインマスカット,山梨,相対,5.0,15634.0,15634.0,10800.0,,7560.0,2160,,1512
2026-08-22,淀橋,シャインマスカット,長野,相対,5.0,15634.0,15634.0,14040.0,,12960.0,2808,,2592
2026-08-22,淀橋,デラウェア,山形,相対,2.0,15634.0,15634.0,2160.0,1944.0,1728.0,1080,972,864
2026-08-22,淀橋,ピオーネ,山梨,相対,5.0,15634.0,15634.0,8100.0,,,1620,,
2026-08-22,淀橋,巨峰,山梨,相対,5.0,15634.0,15634.0,7020.0,,5940.0,1404,,1188
2026-08-22,淀橋,巨峰,長野,相対,0.35,15634.0,15634.0,756.0,,,2160,,
2026-08-22,葛西,デラウェア,各地,相対,2.0,3400.0,3400.0,,378.0,,,189,
2026-08-22,葛西,巨峰,各地,相対,0.35,3400.0,3400.0,,540.0,,,1543,
2026-08-22,豊島,シャインマスカット,山梨,相対,5.0,2200.0,2200.0,9720.0,9180.0,8640.0,1944,1836,1728
2026-08-22,豊島,シャインマスカット,長野,相対,5.0,2200.0,2200.0,12960.0,,,2592,,
2026-08-22,豊島,デラウェア,山形,相対,0.33,2200.0,2200.0,302.0,216.0,130.0,915,655,394
2026-08-22,豊島,ピオーネ,山梨,相対,5.0,2200.0,2200.0,7020.0,,6480.0,1404,,1296
2026-08-22,豊島,巨峰,各地,相対,0.35,2200.0,2200.0,594.0,,,1697,,
2026-08-22,豊島,巨峰,山梨,相対,5.0,2200.0,2200.0,6804.0,6480.0,5400.0,1361,1296,1080
2026-08-22,豊洲,シャインマスカット,各地,相対,5.0,23777.0,30480.0,14040.0,10800.0,8640.0,2808,2160,1728
2026-08-22,豊洲,シャインマスカット,各地,第三者販売,5.0,6503.0,30480.0,12960.0,,9720.0,2592,,1944
2026-08-22,豊洲,シャインマスカット,山梨,商物分離,5.0,200.0,30480.0,,9180.0,,,1836,
2026-08-22,豊洲,シャインマスカット,山梨,相対,5.0,23777.0,30480.0,9720.0,8640.0,7560.0,1944,1728,1512
2026-08-22,豊洲,シャインマスカット,山梨,第三者販売,5.0,6503.0,30480.0,11880.0,9720.0,8640.0,2376,1944,1728
2026-08-22,豊洲,シャインマスカット,長野,相対,5.0,23777.0,30480.0,10800.0,10260.0,7560.0,2160,2052,1512
2026-08-22,豊洲,シャインマスカット,長野,第三者販売,5.0,6503.0,30480.0,,10260.0,,,2052,
2026-08-22,豊洲,デラウェア,山形,相対,2.0,23777.0,30480.0,1728.0,972.0,756.0,864,486,378
2026-08-22,豊洲,デラウェア,山形,第三者販売,2.0,6503.0,30480.0,,1728.0,,,864,
2026-08-22,豊洲,ピオーネ,各地,相対,5.0,23777.0,30480.0,,6480.0,,,1296,
2026-08-22,豊洲,ピオーネ,山梨,相対,0.4,23777.0,30480.0,648.0,,594.0,1620,,1485
2026-08-22,豊洲,ピオーネ,山梨,第三者販売,0.4,6503.0,30480.0,594.0,,540.0,1485,,1350
2026-08-22,豊洲,ピオーネ,岡山,相対,5.0,23777.0,30480.0,6480.0,,3240.0,1296,,648
2026-08-22,豊洲,巨峰,山梨,相対,5.0,23777.0,30480.0,7344.0,6480.0,5940.0,1469,1296,1188
2026-08-22,豊洲,巨峰,山梨,第三者販売,5.0,6503.0,30480.0,7020.0,,4320.0,1404,,864
2026-08-22,豊洲,巨峰,長野,相対,0.35,23777.0,30480.0,648.0,540.0,378.0,1851,1543,1080
2026-08-24,世田谷,シャインマスカット,山梨,相対,5.0,700.0,700.0,8640.0,,,1728,,
2026-08-24,世田谷,巨峰,山梨,相対,5.0,700.0,700.0,6480.0,,,1296,,
2026-08-24,北足立,シャインマスカット,各地,相対,5.0,9600.0,9600.0,8640.0,7560.0,,1728,1512,
2026-08-24,北足立,シャインマスカット,山梨,相対,5.0,9600.0,9600.0,,8640.0,,,1728,
2026-08-24,北足立,デラウェア,山形,相対,2.0,9600.0,9600.0,1944.0,1728.0,1080.0,972,864,540
2026-08-24,北足立,ピオーネ,山梨,相対,5.0,9600.0,9600.0,,6480.0,,,1296,
2026-08-24,北足立,巨峰,山梨,相対,5.0,9600.0,9600.0,,5940.0,,,1188,
2026-08-24,多摩NT,シャインマスカット,山梨,相対,5.0,1015.0,1015.0,17280.0,14040.0,12960.0,3456,2808,2592
2026-08-24,多摩NT,シャインマスカット,長野,相対,5.0,1015.0,1015.0,16200.0,,,3240,,
2026-08-24,多摩NT,デラウェア,山形,相対,2.0,1015.0,1015.0,1944.0,1620.0,1296.0,972,810,648
2026-08-24,多摩NT,デラウェア,山梨,相対,2.0,1015.0,1015.0,1944.0,,,972,,
2026-08-24,多摩NT,巨峰,山梨,相対,5.0,1015.0,1015.0,7560.0,,,1512,,
2026-08-24,多摩NT,巨峰,長野,相対,0.35,1015.0,1015.0,756.0,,,2160,,
2026-08-24,大田,シャインマスカット,各地,相対,5.0,111628.0,114210.0,19440.0,9720.0,4860.0,3888,1944,972
2026-08-24,大田,シャインマスカット,山梨,せり・入札,5.0,1694.0,114210.0,16200.0,6480.0,5400.0,3240,1296,1080
2026-08-24,大田,シャインマスカット,山梨,商物分離,5.0,650.0,114210.0,9180.0,,,1836,,
2026-08-24,大田,シャインマスカット,山梨,相対,5.0,111628.0,114210.0,16200.0,8640.0,4320.0,3240,1728,864
2026-08-24,大田,シャインマスカット,長野,相対,5.0,111628.0,114210.0,15120.0,10800.0,10260.0,3024,2160,2052
2026-08-24,大田,デラウェア,山形,相対,2.0,111628.0,114210.0,1944.0,1512.0,864.0,972,756,432
2026-08-24,大田,デラウェア,山梨,相対,2.0,111628.0,114210.0,1836.0,,1620.0,918,,810
2026-08-24,大田,ピオーネ,各地,せり・入札,5.0,1694.0,114210.0,5940.0,5400.0,,1188,1080,
2026-08-24,大田,ピオーネ,各地,相対,5.0,111628.0,114210.0,7560.0,7560.0,3780.0,1512,1512,756
2026-08-24,大田,ピオーネ,山梨,相対,0.4,111628.0,114210.0,648.0,540.0,324.0,1620,1350,810
2026-08-24,大田,ピオーネ,岡山,相対,5.0,111628.0,114210.0,10800.0,6696.0,5400.0,2160,1339,1080
2026-08-24,大田,巨峰,各地,相対,0.35,111628.0,114210.0,486.0,,378.0,1389,,1080
2026-08-24,大田,巨峰,山梨,せり・入札,5.0,1694.0,114210.0,5400.0,4320.0,,1080,864,
2026-08-24,大田,巨峰,山梨,相対,5.0,111628.0,114210.0,7560.0,6480.0,4320.0,1512,1296,864
2026-08-24,大田,巨峰,長野,相対,0.35,111628.0,114210.0,702.0,,486.0,2006,,1389
2026-08-24,板橋,シャインマスカット,山梨,相対,5.0,3835.0,4100.0,8640.0,7560.0,7020.0,1728,1512,1404
2026-08-24,板橋,シャインマスカット,山梨,第三者販売,5.0,265.0,4100.0,7560.0,,7344.0,1512,,1469
2026-08-24,板橋,ピオーネ,山梨,相対,5.0,3835.0,4100.0,5400.0,4860.0,4320.0,1080,972,864
2026-08-24,板橋,巨峰,山梨,相対,5.0,3835.0,4100.0,6804.0,,6480.0,1361,,1296
2026-08-24,板橋,巨峰,山梨,第三者販売,5.0,265.0,4100.0,6480.0,,,1296,,
2026-08-24,淀橋,シャインマスカット,山梨,相対,5.0,18675.0,18675.0,10800.0,,7560.0,2160,,1512
2026-08-24,淀橋,シャインマスカット,長野,相対,5.0,18675.0,18675.0,14040.0,,12960.0,2808,,2592
2026-08-24,淀橋,デラウェア,山形,相対,2.0,18675.0,18675.0,2160.0,1944.0,1728.0,1080,972,864
2026-08-24,淀橋,ピオーネ,山梨,相対,5.0,18675.0,18675.0,8100.0,,,1620,,
2026-08-24,淀橋,巨峰,山梨,相対,5.0,18675.0,18675.0,7020.0,,5940.0,1404,,1188
2026-08-24,淀橋,巨峰,長野,相対,0.35,18675.0,18675.0,756.0,,,2160,,
2026-08-24,葛西,シャインマスカット,各地,相対,5.0,3400.0,3400.0,,7560.0,,,1512,
2026-08-24,葛西,デラウェア,各地,相対,2.0,3400.0,3400.0,,378.0,,,189,
2026-08-24,葛西,巨峰,各地,相対,0.35,3400.0,3400.0,,540.0,,,1543,
2026-08-24,豊島,シャインマスカット,山梨,相対,5.0,1600.0,1600.0,9180.0,,8100.0,1836,,1620
2026-08-24,豊島,シャインマスカット,長野,相対,5.0,1600.0,1600.0,11880.0,,10800.0,2376,,2160
2026-08-24,豊島,デラウェア,山形,相対,0.33,1600.0,1600.0,302.0,281.0,270.0,915,852,818
2026-08-24,豊島,ピオーネ,山梨,相対,5.0,1600.0,1600.0,7020.0,,6480.0,1404,,1296
2026-08-24,豊島,巨峰,各地,相対,0.35,1600.0,1600.0,594.0,,572.0,1697,,1634
2026-08-24,豊島,巨峰,山梨,相対,5.0,1600.0,1600.0,6480.0,,5400.0,1296,,1080
2026-08-24,豊洲,シャインマスカット,各地,相対,5.0,24496.0,33774.0,12420.0,9720.0,7020.0,2484,1944,1404
2026-08-24,豊洲,シャインマスカット,各地,第三者販売,5.0,8644.0,33774.0,12960.0,8640.0,7560.0,2592,1728,1512
2026-08-24,豊洲,シャインマスカット,山梨,せり・入札,5.0,634.0,33774.0,7560.0,,6480.0,1512,,1296
2026-08-24,豊洲,シャインマスカット,山梨,相対,5.0,24496.0,33774.0,8640.0,7560.0,6480.0,1728,1512,1296
2026-08-24,豊洲,シャインマスカット,山梨,第三者販売,5.0,8644.0,33774.0,9180.0,8640.0,7020.0,1836,1728,1404
2026-08-24,豊洲,シャインマスカット,長野,相対,5.0,24496.0,33774.0,16200.0,10800.0,9720.0,3240,2160,1944
2026-08-24,豊洲,シャインマスカット,長野,第三者販売,5.0,8644.0,33774.0,,10800.0,,,2160,
2026-08-24,豊洲,デラウェア,山形,相対,2.0,24496.0,33774.0,,1728.0,,,864,
2026-08-24,豊洲,デラウェア,山形,第三者販売,2.0,8644.0,33774.0,1944.0,972.0,756.0,972,486,378
2026-08-24,豊洲,ピオーネ,各地,相対,5.0,24496.0,33774.0,5400.0,,4320.0,1080,,864
2026-08-24,豊洲,ピオーネ,山梨,相対,0.4,24496.0,33774.0,648.0,594.0,518.0,1620,1485,1295
2026-08-24,豊洲,ピオーネ,山梨,第三者販売,0.4,8644.0,33774.0,594.0,,540.0,1485,,1350
2026-08-24,豊洲,ピオーネ,岡山,相対,5.0,24496.0,33774.0,,5400.0,,,1080,
2026-08-24,豊洲,巨峰,山梨,せり・入札,5.0,634.0,33774.0,4860.0,4320.0,3780.0,972,864,756
2026-08-24,豊洲,巨峰,山梨,相対,5.0,24496.0,33774.0,6480.0,,6156.0,1296,,1231
2026-08-24,豊洲,巨峰,山梨,第三者販売,5.0,8644.0,33774.0,6480.0,,6156.0,1296,,1231
2026-08-24,豊洲,巨峰,長野,相対,0.35,24496.0,33774.0,594.0,,486.0,1697,,1389
2026-08-25,世田谷,シャインマスカット,山梨,相対,5.0,1400.0,1400.0,8640.0,,,1728,,
2026-08-25,北足立,シャインマスカット,各地,相対,5.0,9600.0,9600.0,7560.0,,,1512,,
2026-08-25,北足立,シャインマスカット,山梨,相対,5.0,9600.0,9600.0,,8640.0,,,1728,
2026-08-25,北足立,デラウェア,山形,相対,2.0,9600.0,9600.0,1944.0,1728.0,1080.0,972,864,540
2026-08-25,北足立,ピオーネ,山梨,相対,5.0,9600.0,9600.0,,6480.0,,,1296,
2026-08-25,北足立,巨峰,山梨,相対,5.0,9600.0,9600.0,,5940.0,,,1188,
2026-08-25,多摩NT,シャインマスカット,山梨,相対,5.0,569.0,569.0,17280.0,14040.0,12960.0,3456,2808,2592
2026-08-25,多摩NT,シャインマスカット,長野,相対,5.0,569.0,569.0,16200.0,,,3240,,
2026-08-25,多摩NT,デラウェア,山形,相対,2.0,569.0,569.0,1944.0,1620.0,1296.0,972,810,648
2026-08-25,多摩NT,デラウェア,山梨,相対,2.0,569.0,569.0,1944.0,,,972,,
2026-08-25,多摩NT,ピオーネ,山梨,相対,0.4,569.0,569.0,648.0,,,1620,,
2026-08-25,多摩NT,巨峰,山梨,相対,5.0,569.0,569.0,7560.0,,,1512,,
2026-08-25,多摩NT,巨峰,長野,相対,0.35,569.0,569.0,756.0,,,2160,,
2026-08-25,大田,シャインマスカット,各地,相対,5.0,107251.0,109820.0,16200.0,9720.0,5940.0,3240,1944,1188
2026-08-25,大田,シャインマスカット,各地,第三者販売,5.0,275.0,109820.0,8640.0,,7560.0,1728,,1512
2026-08-25,大田,シャインマスカット,山梨,せり・入札,5.0,1994.0,109820.0,7560.0,6480.0,5940.0,1512,1296,1188
2026-08-25,大田,シャインマスカット,山梨,商物分離,5.0,300.0,109820.0,8640.0,,,1728,,
2026-08-25,大田,シャインマスカット,山梨,相対,5.0,107251.0,109820.0,16200.0,8640.0,4320.0,3240,1728,864
2026-08-25,大田,シャインマスカット,長野,相対,5.0,107251.0,109820.0,14040.0,10800.0,10260.0,2808,2160,2052
2026-08-25,大田,デラウェア,山形,相対,2.0,107251.0,109820.0,1944.0,1404.0,864.0,972,702,432
2026-08-25,大田,デラウェア,山梨,相対,2.0,107251.0,109820.0,1836.0,,,918,,
2026-08-25,大田,ピオーネ,各地,せり・入札,5.0,1994.0,109820.0,4860.0,4320.0,3780.0,972,864,756
2026-08-25,大田,ピオーネ,各地,相対,5.0,107251.0,109820.0,7560.0,6372.0,5400.0,1512,1274,1080
2026-08-25,大田,ピオーネ,山梨,相対,0.4,107251.0,109820.0,648.0,540.0,324.0,1620,1350,810
2026-08-25,大田,ピオーネ,岡山,相対,5.0,107251.0,109820.0,10800.0,6048.0,4860.0,2160,1210,972
2026-08-25,大田,巨峰,各地,せり・入札,0.35,1994.0,109820.0,432.0,,216.0,1234,,617
2026-08-25,大田,巨峰,各地,相対,0.35,107251.0,109820.0,486.0,,378.0,1389,,1080
2026-08-25,大田,巨峰,山梨,せり・入札,5.0,1994.0,109820.0,4860.0,4320.0,3780.0,972,864,756
2026-08-25,大田,巨峰,山梨,相対,5.0,107251.0,109820.0,7560.0,6480.0,4860.0,1512,1296,972
2026-08-25,大田,巨峰,長野,相対,0.35,107251.0,109820.0,702.0,,486.0,2006,,1389
2026-08-25,板橋,シャインマスカット,山梨,相対,5.0,4050.0,4400.0,8100.0,7344.0,7020.0,1620,1469,1404
2026-08-25,板橋,シャインマスカット,山梨,第三者販売,5.0,350.0,4400.0,7020.0,,6480.0,1404,,1296
2026-08-25,板橋,デラウェア,山梨,相対,2.0,4050.0,4400.0,,8640.0,,,4320,
2026-08-25,板橋,ピオーネ,山梨,相対,5.0,4050.0,4400.0,5184.0,4644.0,4320.0,1037,929,864
2026-08-25,板橋,巨峰,山梨,相対,5.0,4050.0,4400.0,6480.0,,5940.0,1296,,1188
2026-08-25,板橋,巨峰,山梨,第三者販売,5.0,350.0,4400.0,6480.0,,,1296,,
2026-08-25,淀橋,シャインマスカット,山梨,相対,5.0,18409.0,18409.0,10800.0,,7560.0,2160,,1512
2026-08-25,淀橋,シャインマスカット,長野,相対,5.0,18409.0,18409.0,14040.0,,12960.0,2808,,2592
2026-08-25,淀橋,デラウェア,山形,相対,2.0,18409.0,18409.0,2160.0,1944.0,1728.0,1080,972,864
2026-08-25,淀橋,ピオーネ,山梨,相対,5.0,18409.0,18409.0,8100.0,,,1620,,
2026-08-25,淀橋,巨峰,山梨,相対,5.0,18409.0,18409.0,7020.0,,5940.0,1404,,1188
2026-08-25,淀橋,巨峰,長野,相対,0.35,18409.0,18409.0,756.0,,,2160,,
2026-08-25,葛西,シャインマスカット,各地,相対,5.0,3200.0,3200.0,,7560.0,,,1512,
2026-08-25,葛西,デラウェア,各地,相対,2.0,3200.0,3200.0,,378.0,,,189,
2026-08-25,葛西,巨峰,各地,相対,0.35,3200.0,3200.0,,540.0,,,1543,
2026-08-25,豊島,シャインマスカット,山梨,相対,5.0,1700.0,1700.0,9180.0,,,1836,,
2026-08-25,豊島,シャインマスカット,長野,相対,5.0,1700.0,1700.0,11880.0,,10800.0,2376,,2160
2026-08-25,豊島,デラウェア,山形,相対,0.33,1700.0,1700.0,302.0,270.0,238.0,915,818,721
2026-08-25,豊島,ピオーネ,山梨,相対,5.0,1700.0,1700.0,7020.0,,,1404,,
2026-08-25,豊島,巨峰,各地,相対,0.35,1700.0,1700.0,594.0,,572.0,1697,,1634
2026-08-25,豊島,巨峰,山梨,相対,5.0,1700.0,1700.0,6480.0,,,1296,,
2026-08-25,豊洲,シャインマスカット,各地,相対,5.0,19017.0,28827.0,12960.0,8640.0,6480.0,2592,1728,1296
2026-08-25,豊洲,シャインマスカット,各地,第三者販売,5.0,8463.0,28827.0,10800.0,9720.0,9180.0,2160,1944,1836
2026-08-25,豊洲,シャインマスカット,山梨,せり・入札,5.0,347.0,28827.0,6480.0,5400.0,4320.0,1296,1080,864
2026-08-25,豊洲,シャインマスカット,山梨,商物分離,5.0,1000.0,28827.0,9720.0,,8640.0,1944,,1728
